N_Ahalf,N_Bhalf,N_Chalf,N_A%,N_B%,N_C%,AnN_A%,AnN_B%,AnN_C%,tfinal,iterlength,elementtotal,timestep
2.53,11.05,stable,0.006137051170987392,14.114289349482943,85.87957359934609,0.006137051170987118,14.069912030964787,85.92395091786422,60.0,0.1,3,35.500000000000234
2.53,11.05,stable,0.005971195984316401,14.026195842452964,85.96783296156273,0.005971195984316132,13.982095502358872,86.0119333016568,60.0,0.1,3,35.600000000000236
2.53,11.05,stable,0.0058098230713269,13.938648718768773,86.05554145815992,0.005809823071326636,13.894823639192369,86.0993665377363,60.0,0.1,3,35.70000000000024
2.53,11.05,stable,0.005652811297565639,13.851644682924821,86.14270250577763,0.005652811297565381,13.808093156321249,86.18625403238117,60.0,0.1,3,35.80000000000024
2.53,11.05,stable,0.005500042802265184,13.7651804567493,86.22931950044845,0.0055000428022649326,13.72190078588075,86.272599171317,60.0,0.1,3,35.90000000000024
2.53,11.05,stable,0.00535140290987182,13.679252779384225,86.31539581770592,0.005351402909871575,13.63624327726548,86.35840531982464,60.0,0.1,3,36.00000000000024
2.53,11.05,stable,0.005206780043964435,13.593858407263252,86.4009348126928,0.005206780043964194,13.551117397107328,86.4436758228487,60.0,0.1,3,36.10000000000024
2.53,11.05,stable,0.005066065643499762,13.5089941140873,86.48593982026921,0.005066065643499526,13.466519929251152,86.52841400510535,60.0,0.1,3,36.200000000000244
2.53,11.05,stable,0.00492915408132112,13.424656690798075,86.57041415512062,0.004929154081320889,13.382447674728391,86.61262317119028,60.0,0.1,3,36.300000000000246
2.53,11.05,stable,0.004795942584869468,13.340842945549538,86.65436111186561,0.004795942584869235,13.298897451728616,86.69630660568652,60.0,0.1,3,36.40000000000025
2.53,11.05,stable,0.004666331159037263,13.257549703677421,86.73778396516356,0.0046663311590370345,13.21586609556916,86.7794675732718,60.0,0.1,3,36.50000000000025
2.53,11.05,stable,0.004540222511107207,13.174773807666861,86.82068596982205,0.004540222511106984,13.133350458662823,86.86210931882607,60.0,0.1,3,36.60000000000025
2.53,11.05,stable,0.004417521977719547,13.092512117118178,86.90307036090412,0.004417521977719328,13.051347410483794,86.94423506753849,60.0,0.1,3,36.70000000000025
2.53,11.05,stable,0.004298137453813092,13.010761508710916,86.9849403538353,0.004298137453812878,12.96985383753177,87.02584802501441,60.0,0.1,3,36.80000000000025
2.53,11.05,stable,0.004181979323486625,12.929518876166185,87.06629914451035,0.004181979323486416,12.888866643294454,87.10695137738206,60.0,0.1,3,36.900000000000254
2.53,11.05,stable,0.004068960392728793,12.848781130207362,87.14714990939993,0.004068960392728588,12.808382748208325,87.18754829139894,60.0,0.1,3,37.000000000000256
2.53,11.05,stable,0.003958995823965987,12.768545198519224,87.22749580565683,0.003958995823965787,12.728399089617964,87.26764191455806,60.0,0.1,3,37.10000000000026
2.53,11.05,stable,0.0038520030723790868,12.688808025705573,87.30733997122206,0.0038520030723788908,12.64891262173377,87.34723537519385,60.0,0.1,3,37.20000000000026
2.53,11.05,stable,0.003747901823941252,12.609566573245399,87.38668552493067,0.0037479018239410604,12.569920315588268,87.4263317825878,60.0,0.1,3,37.30000000000026
2.53,11.05,stable,0.0036466139351302627,12.53081781944764,87.46553556661723,0.003646613935130075,12.491419158991022,87.50493422707383,60.0,0.1,3,37.40000000000026
2.53,11.05,stable,0.0035480633742701424,12.452558759404605,87.54389317722112,0.0035480633742699585,12.413406156482198,87.58304578014352,60.0,0.1,3,37.50000000000026
2.53,11.05,stable,0.0034521761644580396,12.374786404944093,87.62176141889145,0.00345217616445786,12.335878329284826,87.6606694945507,60.0,0.1,3,37.600000000000264
2.53,11.05,stable,0.003358880328033522,12.297497784580278,87.69914333509169,0.0033588803280333464,12.258832715255851,87.73780840441611,60.0,0.1,3,37.700000000000266
2.53,11.05,stable,0.003268105832548602,12.220689943463388,87.77604195070407,0.0032681058325484303,12.182266368835968,87.81446552533146,60.0,0.1,3,37.80000000000027
2.53,11.05,stable,0.0031797845381979317,12.144359943328256,87.85246027213356,0.003179784538197764,12.10617636099833,87.89064385446346,60.0,0.1,3,37.90000000000027
2.53,11.05,stable,0.0030938501466697124,12.068504862441756,87.92840128741159,0.003093850146669548,12.030559779196151,87.96634637065718,60.0,0.1,3,38.00000000000027
2.53,11.05,stable,0.0030102381513789156,11.993121795549195,88.00386796629944,0.0030102381513787547,11.955413727309274,88.04157603453935,60.0,0.1,3,38.10000000000027
2.53,11.05,stable,0.0029288857890454657,11.91820785381969,88.07886326039127,0.0029288857890453087,11.880735325589699,88.11633578862124,60.0,0.1,3,38.20000000000027
2.53,11.05,stable,0.0028497319925810324,11.843760164790579,88.15339010321685,0.002849731992580879,11.806521710606201,88.19062855740121,60.0,0.1,3,38.300000000000274
2.53,11.05,stable,0.002772717345249067,11.76977587231091,88.22745141034385,0.0027727173452489168,11.732770035187968,88.26445724746677,60.0,0.1,3,38.400000000000276
2.53,11.05,stable,0.0026977840360636737,11.696252136484047,88.3010500794799,0.0026977840360635223,11.659477468367394,88.33782474759654,60.0,0.1,3,38.50000000000028
2.53,11.05,stable,0.0026248758163938397,11.623186133609405,88.3741889905742,0.0026248758163936914,11.586641195322015,88.41073392886159,60.0,0.1,3,38.60000000000028
2.53,11.05,stable,0.0025539379577404426,11.55057505612342,88.44687100591884,0.0025539379577402977,11.514258417315638,88.4831876447266,60.0,0.1,3,38.70000000000028
2.53,11.05,stable,0.0024849172106543435,11.47841611253971,88.51909897024963,0.0024849172106542017,11.442326351638709,88.55518873115064,60.0,0.1,3,38.80000000000028
2.53,11.05,stable,0.00241776176476473,11.406706527388513,88.59087571084672,0.002417761764764591,11.37084223154794,88.62674000668729,60.0,0.1,3,38.90000000000028
2.53,11.05,stable,0.0023524212098877005,11.335443541155426,88.66220403763468,0.002352421209887565,11.299803306205222,88.69784427258489,60.0,0.1,3,39.000000000000284
2.53,11.05,stable,0.0022888464981858994,11.264624410219472,88.73308674328234,0.002288846498185767,11.22920684061592,88.7685043128859,60.0,0.1,3,39.100000000000286
2.53,11.05,stable,0.0022269899073507947,11.194246406790539,88.80352660330212,0.002226989907350666,11.15905011556647,88.83872289452617,60.0,0.1,3,39.20000000000029
2.53,11.05,stable,0.002166805004779964,11.1243068188462,88.87352637614903,0.002166805004779838,11.089330427561432,88.90850276743379,60.0,0.1,3,39.30000000000029
2.53,11.05,stable,0.0021082466127224967,11.054802950067975,88.94308880331931,0.0021082466127223735,11.02004508875993,88.97784666462734,60.0,0.1,3,39.40000000000029
2.53,11.05,stable,0.0020512707743663506,10.985732119777042,89.0122166094486,0.002051270774366231,10.951191426911578,89.04675730231402,60.0,0.1,3,39.50000000000029
2.53,11.05,stable,0.0019958347208422047,10.917091662869437,89.08091250240973,0.0019958347208420876,10.882766785291867,89.11523737998729,60.0,0.1,3,39.60000000000029
2.53,11.05,stable,0.0019418968391190397,10.848878929750763,89.14917917341013,0.0019418968391189252,10.814768522637106,89.18328958052376,60.0,0.1,3,39.700000000000294
2.53,11.05,stable,0.0018894166407673488,10.781091286270446,89.2170192970888,0.001889416640767237,10.74719401307886,89.25091657028037,60.0,0.1,3,39.800000000000296
2.53,11.05,stable,0.0018383547315665287,10.713726113655548,89.2844355316129,0.0018383547315664196,10.68004064607799,89.31812099919043,60.0,0.1,3,39.9000000000003
2.53,11.05,stable,0.0017886727819336383,10.646780808444191,89.3514305187739,0.0017886727819335316,10.613305826358255,89.3849055008598,60.0,0.1,3,40.0000000000003
2.53,11.05,stable,0.0017403334981513272,10.580252782418574,89.4180068840833,0.0017403334981512231,10.546986973839585,89.45127269266227,60.0,0.1,3,40.1000000000003
2.53,11.05,stable,0.0016933005943733346,10.514139462537646,89.484167236868,0.0016933005943732327,10.481081523570936,89.51722517583468,60.0,0.1,3,40.2000000000003
2.53,11.05,stable,0.0016475387653865472,10.448438290869447,89.54991417036518,0.0016475387653864474,10.41558692566284,89.58276553557177,60.0,0.1,3,40.3000000000003
2.53,11.05,stable,0.0016030136601091676,10.383146724523124,89.61525026181678,0.0016030136601090702,10.35050064521966,89.64789634112023,60.0,0.1,3,40.400000000000304
2.53,11.05,stable,0.0015596918558051017,10.318262235580663,89.68017807256355,0.0015596918558050065,10.285820162271504,89.71262014587268,60.0,0.1,3,40.500000000000306
2.53,11.05,stable,0.0015175408329952073,10.253782311028349,89.74470014813868,0.0015175408329951116,10.221542971705935,89.77693948746106,60.0,0.1,3,40.60000000000031
2.53,11.05,stable,0.0014765289510465715,10.18970445268798,89.80881901836099,0.001476528951046478,10.15766658319937,89.84085688784958,60.0,0.1,3,40.70000000000031
2.53,11.05,stable,0.001436625424421495,10.126026177147846,89.87253719742775,0.001436625424421404,10.094188521148302,89.90437485342729,60.0,0.1,3,40.80000000000031
2.53,11.05,stable,0.0013978002995683513,10.062745015693501,89.93585718400695,0.0013978002995682622,10.031106324600268,89.96749587510016,60.0,0.1,3,40.90000000000031
2.53,11.05,stable,0.0013600244324369752,9.999858514238344,89.99878146132923,0.0013600244324368882,9.968417547184659,90.0302224283829,60.0,0.1,3,41.00000000000031
2.53,11.05,stable,0.0013232694666017056,9.937364233254023,90.06131249727939,0.0013232694666016206,9.906119757043351,90.09255697349003,60.0,0.1,3,41.100000000000314
2.53,11.05,stable,0.0012875078119756554,9.875259747700689,90.12345274448735,0.001287507811975572,9.84421053676116,90.15450195542685,60.0,0.1,3,41.200000000000315
2.53,11.05,stable,0.001252712624100234,9.813542646957101,90.18520464041882,0.0012527126241001529,9.782687483296176,90.2160598040797,60.0,0.1,3,41.30000000000032
2.53,11.05,stable,0.0012188577839943753,9.752210534750622,90.2465706074654,0.001218857783994296,9.721548207909985,90.27723293430601,60.0,0.1,3,41.40000000000032
2.53,11.05,stable,0.0011859178785483446,9.691261029087096,90.30755305303437,0.001185917878548267,9.660790336097753,90.33802374602368,60.0,0.1,3,41.50000000000032
2.53,11.05,stable,0.001153868181447407,9.630691762180634,90.36815436963794,0.001153868181447331,9.600411507518249,90.39843462430028,60.0,0.1,3,41.60000000000032
2.53,11.05,stable,0.0011226846346110383,9.570500380383338,90.42837693498207,0.0011226846346109641,9.540409375923776,90.45846793944158,60.0,0.1,3,41.70000000000032
2.53,11.05,stable,0.0010923438301337458,9.510684544114948,90.48822311205494,0.0010923438301336736,9.48078160909004,90.51812604707983,60.0,0.1,3,41.800000000000324
2.53,11.05,stable,0.0010628229927139416,9.45124192779244,90.54769524921487,0.001062822992713871,9.421525888745983,90.57741128826129,60.0,0.1,3,41.900000000000325
2.53,11.05,stable,0.00103409996255768,9.392170219759606,90.60679568027786,0.001034099962557611,9.362639910503566,90.63632598953387,60.0,0.1,3,42.00000000000033
2.53,11.05,stable,0.001006153178744425,9.33346712221659,90.66552672460469,0.0010061531787443575,9.304121383787542,90.69487246303369,60.0,0.1,3,42.10000000000033
2.53,11.05,stable,0.000978961663042362,9.27513035114943,90.72389068718755,0.000978961663042296,9.245968031765214,90.75305300657172,60.0,0.1,3,42.20000000000033
2.53,11.05,stable,0.0009525050041611047,9.217157636259605,90.78188985873625,0.0009525050041610403,9.188177591276197,90.81086990371963,60.0,0.1,3,42.30000000000033
2.53,11.05,stable,0.0009267633424299746,9.159546720893585,90.839526515764,0.0009267633424299118,9.1307478127622,90.86832542389536,60.0,0.1,3,42.40000000000033
2.53,11.05,stable,0.0009017173548903555,9.102295361972415,90.89680292067271,0.0009017173548902942,9.073676460196825,90.92542182244829,60.0,0.1,3,42.500000000000334
2.53,11.05,stable,0.0008773482407909288,9.045401329921336,90.95372132183789,0.0008773482407908689,9.016961311015411,90.9821613407438,60.0,0.1,3,42.600000000000335
2.53,11.05,stable,0.000853637707474904,8.988862408599458,91.01028395369309,0.0008536377074748441,8.960600156044926,91.03854620624759,60.0,0.1,3,42.70000000000034
2.53,11.05,stable,0.0008305679566486504,8.932676395229477,91.0664930368139,0.000830567956648592,8.904590799433914,91.09457863260943,60.0,0.1,3,42.80000000000034
2.53,11.05,stable,0.0008081216710214211,8.876841100327477,91.12235077800152,0.000808121671021364,8.8489310585825,91.15026081974649,60.0,0.1,3,42.90000000000034
2.53,11.05,stable,0.0007862820013061422,8.821354347632806,91.17785937036591,0.0007862820013060863,8.793618764072502,91.2055949539262,60.0,0.1,3,43.00000000000034
2.53,11.05,stable,0.0007650325535715082,8.766213974038026,91.23302099340842,0.0007650325535714538,8.738651759597598,91.26058320784882,60.0,0.1,3,43.10000000000034
2.53,11.05,stable,0.0007443573769358908,8.71141782951898,91.28783781310409,0.0007443573769358374,8.684027901893614,91.31522774072943,60.0,0.1,3,43.200000000000344
2.53,11.05,stable,0.0007242409515938208,8.656963777064947,91.34231198198347,0.0007242409515937688,8.629745060668892,91.36953069837952,60.0,0.1,3,43.300000000000345
2.53,11.05,stable,0.0007046681771660587,8.602849692608917,91.39644563921392,0.0007046681771660079,8.575801118534786,91.42349421328804,60.0,0.1,3,43.40000000000035
2.53,11.05,stable,0.0006856243613645066,8.54907346495799,91.45024091068065,0.000685624361364457,8.522193970936286,91.47712040470235,60.0,0.1,3,43.50000000000035
2.53,11.05,stable,0.0006670952089634531,8.4956329957239,91.50369990906714,0.0006670952089634047,8.468921526082754,91.53041137870828,60.0,0.1,3,43.60000000000035
2.53,11.05,stable,0.0006490668110688734,8.44252619925367,91.55682473393526,0.000649066811068826,8.4159817048788,91.58336922831012,60.0,0.1,3,43.70000000000035
2.53,11.05,stable,0.0006315256346777284,8.389751002560422,91.6096174718049,0.0006315256346776822,8.363372440855311,91.63599603351,60.0,0.1,3,43.80000000000035
2.53,11.05,stable,0.0006144585125194267,8.33730534525433,91.66208019623315,0.0006144585125193817,8.311091680100617,91.68829386138685,60.0,0.1,3,43.900000000000354
2.53,11.05,stable,0.0005978526331718225,8.285187179473738,91.71421496789308,0.0005978526331717786,8.259137381191827,91.74026476617499,60.0,0.1,3,44.000000000000355
2.53,11.05,stable,0.0005816955314443324,8.233394469816425,91.76602383465213,0.0005816955314442895,8.207507515126315,91.79191078934225,60.0,0.1,3,44.10000000000036
2.53,11.05,stable,0.0005659750790209482,8.181925193271057,91.81750883164992,0.0005659750790209064,8.156200065253376,91.8432339596676,60.0,0.1,3,44.20000000000036
2.53,11.05,stable,0.0005506794753561273,8.13077733914881,91.86867198137583,0.0005506794753560865,8.105213027206078,91.89423629331856,60.0,0.1,3,44.30000000000036
2.53,11.05,stable,0.0005357972388167211,8.07994890901517,91.919515293746,0.0005357972388166813,8.05454440883327,91.9449197939279,60.0,0.1,3,44.40000000000036
2.53,11.05,stable,0.0005213171980632966,8.029437916621925,91.97004076618,0.0005213171980632577,8.004192230131778,91.99528645267014,60.0,0.1,3,44.50000000000036
2.53,11.05,stable,0.0005072284836643787,7.979242387839343,92.02025038367698,0.0005072284836643408,7.95415452317882,92.04533824833749,60.0,0.1,3,44.600000000000364
2.53,11.05,stable,0.0004935205199373199,7.929360360588561,92.07014611889149,0.0004935205199372829,7.904429332064582,92.09507714741547,60.0,0.1,3,44.700000000000365
2.53,11.05,stable,0.00048018301700967207,7.879789884774159,92.11972993220881,0.0004801830170096351,7.85501471282502,92.14450510415797,60.0,0.1,3,44.80000000000037
2.53,11.05,stable,0.000467205963095102,7.830529022216953,92.16900377181993,0.0004672059630950659,7.805908733374858,92.19362406066205,60.0,0.1,3,44.90000000000037
2.53,11.05,stable,0.00045457961697805126,7.781575846586993,92.21796957379601,0.00045457961697801613,7.757109473440801,92.24243594694224,60.0,0.1,3,45.00000000000037
2.53,11.05,stable,0.0004422945007015005,7.732928443336783,92.2666292621625,0.0004422945007014661,7.70861502449496,92.29094268100434,60.0,0.1,3,45.10000000000037
2.53,11.05,stable,0.000430341392452348,7.684584909634716,92.31498474897282,0.00043034139245231445,7.660423489688499,92.33914616891902,60.0,0.1,3,45.20000000000037
2.53,11.05,stable,0.00041871131963906315,7.636543354298737,92.36303793438161,0.00041871131963903046,7.612532983785506,92.38704830489485,60.0,0.1,3,45.300000000000374
2.53,11.05,stable,0.0004073955521564171,7.588801897730225,92.4107907067176,0.00040739555215638524,7.564941633097086,92.43465097135073,60.0,0.1,3,45.400000000000375
2.53,11.05,stable,0.00039638559583223627,7.541358671848122,92.45824494255604,0.0003963855958322052,7.517647575415688,92.48195603898847,60.0,0.1,3,45.50000000000038
2.53,11.05,stable,0.00038567318605125834,7.494211820023278,92.50540250679066,0.00038567318605122803,7.470648959949667,92.5289653668643,60.0,0.1,3,45.60000000000038
2.53,11.05,stable,0.0003752502815513052,7.4473594970130526,92.55226525270538,0.0003752502815512756,7.4239439472580875,92.57568080246035,60.0,0.1,3,45.70000000000038
2.53,11.05,stable,0.0003651090583871157,7.400799868896143,92.59883502204545,0.0003651090583870868,7.3775307091857565,92.62210418175584,60.0,0.1,3,45.80000000000038
2.53,11.05,stable,0.00035524190405730716,7.354531113007664,92.64511364508826,0.00035524190405727897,7.3314074287985,92.66823732929744,60.0,0.1,3,45.90000000000038
2.53,11.05,stable,0.000345641411790057,7.308551417874477,92.69110294071372,0.0003456414117900295,7.285572300318708,92.71408205826951,60.0,0.1,3,46.000000000000384
2.53,11.05,stable,0.0003363003749832152,7.262858983150761,92.73680471647424,0.00033630037498318837,7.240023529061099,92.75964017056393,60.0,0.1,3,46.100000000000385
2.53,11.05,stable,0.0003272117817946739,7.2174520195538445,92.78222076866435,0.0003272117817946477,7.194759331368764,92.80491345684943,60.0,0.1,3,46.20000000000039
2.53,11.05,stable,0.00031836880987893353,7.172328748800287,92.82735288238982,0.00031836880987890794,7.149777934549431,92.8499036966407,60.0,0.1,3,46.30000000000039
2.53,11.05,stable,0.0003097648212659143,7.12748740354222,92.8722028316365,0.00030976482126588936,7.105077576812027,92.89461265836671,60.0,0.1,3,46.40000000000039
2.53,11.05,stable,0.0003013933573781693,7.0829262273039495,92.91677237933865,0.00030139335737814493,7.060656507203463,92.93904209943916,60.0,0.1,3,46.50000000000039
2.53,11.05,stable,0.0002932481341827579,7.038643474418815,92.96106327744698,0.0002932481341827341,7.016512985545704,92.9831937663201,60.0,0.1,3,46.60000000000039
2.53,11.05,stable,0.00028532303747414177,6.994637409966319,93.00507726699618,0.00028532303747411857,6.972645282373083,93.02706939458943,60.0,0.1,3,46.700000000000394
2.53,11.05,stable,0.00027761211828456064,6.950906309709516,93.04881607817218,0.000277612118284538,6.929051678869904,93.07067070901181,60.0,0.1,3,46.800000000000395
2.53,11.05,stable,0.00027010958841844465,6.907448460032674,93.09228143037889,0.00027010958841842253,6.8857304668082815,93.11399942360329,60.0,0.1,3,46.9000000000004
2.53,11.05,stable,0.00026280981610750956,6.864262157879203,93.13547503230467,0.0002628098161074875,6.842679948486276,93.15705724169761,60.0,0.1,3,47.0000000000004
2.53,11.05,stable,0.0002557073217832742,6.821345710689852,93.17839858198835,0.00025570732178325275,6.799898436666281,93.19984585601192,60.0,0.1,3,47.1000000000004
2.53,11.05,stable,0.0002487967739638268,6.77869743634118,93.22105376688484,0.0002487967739638058,6.757384254513692,93.24236694871232,60.0,0.1,3,47.2000000000004
2.53,11.05,stable,0.00024207298525175195,6.736315663084306,93.26344226393043,0.00024207298525173146,6.71513573553584,93.2846221914789,60.0,0.1,3,47.3000000000004
2.53,11.05,stable,0.00023553090844021483,6.694198729483921,93.30556573960763,0.00023553090844019486,6.673151223521206,93.32661324557036,60.0,0.1,3,47.400000000000404
2.53,11.05,stable,0.00022916563272427928,6.652344984357593,93.34742585000967,0.0002291656327242598,6.6314290724789045,93.36834176188836,60.0,0.1,3,47.500000000000405
2.53,11.05,stable,0.0002229723800146158,6.610752786715331,93.38902424090465,0.0002229723800145968,6.589967646578452,93.40980938104153,60.0,0.1,3,47.600000000000406
2.53,11.05,stable,0.0002169465013508325,6.569420505699442,93.4303625477992,0.00021694650135081395,6.548765320089801,93.45101773340885,60.0,0.1,3,47.70000000000041
2.53,11.05,stable,0.00021108347341173653,6.528346520524662,93.47144239600192,0.00021108347341171842,6.5078204773236665,93.49196843920292,60.0,0.1,3,47.80000000000041
2.53,11.05,stable,0.0002053788951199065,6.487529220418562,93.51226540068632,0.00020537889511988884,6.467131512572115,93.53266310853277,60.0,0.1,3,47.90000000000041
2.53,11.05,stable,0.00019982848433802713,6.446967004562245,93.55283316695342,0.00019982848433800987,6.4266968300494485,93.57310334146621,60.0,0.1,3,48.00000000000041
2.53,11.05,stable,0.00019442807465450606,6.406658282031315,93.59314728989403,0.0001944280746544892,6.386514843833363,93.61329072809198,60.0,0.1,3,48.10000000000041
2.53,11.05,stable,0.0001891736122559603,6.366601471737132,93.63320935465062,0.0001891736122559439,6.346583977806386,93.65322684858133,60.0,0.1,3,48.200000000000415
2.53,11.05,stable,0.0001840611528842243,6.326795002368355,93.67302093647876,0.00018406115288420826,6.306902665597599,93.69291327324952,60.0,0.1,3,48.300000000000416
2.53,11.05,stable,0.00017908685887559552,6.287237312332758,93.71258360080837,0.00017908685887557985,6.267469350524644,93.73235156261649,60.0,0.1,3,48.40000000000042
2.53,11.05,stable,0.0001742469962800952,6.247926849699337,93.7518989033044,0.00017424699628007992,6.228282485536006,93.77154326746769,60.0,0.1,3,48.50000000000042
2.53,11.05,stable,0.00016953793205858164,6.208862072140702,93.79096838992724,0.00016953793205856673,6.18934053315359,93.81048992891435,60.0,0.1,3,48.60000000000042
2.53,11.05,stable,0.00016495613135561214,6.170041446875747,93.8297935969929,0.0001649561313555976,6.150641965415571,93.84919307845307,60.0,0.1,3,48.70000000000042
2.53,11.05,stable,0.0001604981548460065,6.13146345061261,93.86837605123254,0.00016049815484599233,6.112185263819534,93.88765423802562,60.0,0.1,3,48.80000000000042
2.53,11.05,stable,0.00015616065615312022,6.093126569491919,93.90671726985192,0.0001561606561531064,6.073968919265889,93.92587492007794,60.0,0.1,3,48.900000000000425
2.53,11.05,stable,0.0001519403793368894,6.055029299030316,93.94481876059034,0.00015194037933687594,6.035991432001589,93.96385662761905,60.0,0.1,3,49.000000000000426
2.53,11.05,stable,0.00014783415644976193,6.017170144064277,93.98268202177927,0.0001478341564497485,5.9982513115641165,94.00160085427945,60.0,0.1,3,49.10000000000043
2.53,11.05,stable,0.00014383890515867992,5.979547618694206,94.02030854240063,0.00014383890515866682,5.960747076725752,94.03910908436906,60.0,0.1,3,49.20000000000043
2.53,11.05,stable,0.00013995162643132893,5.942160246228823,94.05769980214474,0.00013995162643131614,5.923477255438142,94.07638279293542,60.0,0.1,3,49.30000000000043
2.53,11.05,stable,0.00013616940228491656,5.905006559129833,94.09485727146787,0.0001361694022849041,5.8864403847771385,94.11342344582057,60.0,0.1,3,49.40000000000043
2.53,11.05,stable,0.00013248939359579095,5.868085098956879,94.13178241164951,0.00013248939359577878,5.849635010887926,94.15023249971848,60.0,0.1,3,49.50000000000043
2.53,11.05,stable,0.0001289088379682548,5.831394416312784,94.16847667484923,0.00012890883796824292,5.813059688930441,94.18681140223158,60.0,0.1,3,49.600000000000435
2.53,11.05,stable,0.0001254250476609751,5.794933070789076,94.20494150416324,0.00012542504766096353,5.776712983025054,94.22316159192728,60.0,0.1,3,49.700000000000436
2.53,11.05,stable,0.00012203540756943223,5.758699630911799,94.24117833368061,0.00012203540756942093,5.740593466198568,94.25928449839387,60.0,0.1,3,49.80000000000044
2.53,11.05,stable,0.00011873737326289374,5.722692674087602,94.2771885885391,0.00011873737326288272,5.704699720330467,94.29518154229628,60.0,0.1,3,49.90000000000044
2.53,11.05,stable,0.00011552846907443935,5.686910786550121,94.31297368498078,0.00011552846907442859,5.669030336099466,94.33085413543145,60.0,0.1,3,50.00000000000044
2.53,11.05,stable,0.0001124062862426035,5.65135256330664,94.34853503040709,0.000112406286242593,5.633583912930344,94.3663036807834,60.0,0.1,3,50.10000000000044
2.53,11.05,stable,0.00010936848110324039,5.616016608085031,94.38387402343383,0.00010936848110323017,5.598359058941053,94.40153157257782,60.0,0.1,3,50.20000000000044
2.53,11.05,stable,0.00010641277333025432,5.580901533280991,94.41899205394564,0.00010641277333024435,5.563354390890112,94.43653919633655,60.0,0.1,3,50.300000000000445
2.53,11.05,stable,0.00010353694422387462,5.546005959905544,94.45389050315019,0.0001035369442238649,5.52856853412428,94.47132792893149,60.0,0.1,3,50.400000000000446
2.53,11.05,stable,0.00010073883504519038,5.511328517532836,94.48857074363208,0.00010073883504518088,5.494000122526516,94.50589913863844,60.0,0.1,3,50.50000000000045
2.53,11.05,stable,9.801634539569476e-05,5.4768678442482095,94.52303413940636,9.801634539568549e-05,5.459647798464214,94.54025418519039,60.0,0.1,3,50.60000000000045
2.53,11.05,stable,9.536743164062243e-05,5.442622586596556,94.55728204597177,9.536743164061339e-05,5.425510212737723,94.57439441983063,60.0,0.1,3,50.70000000000045
2.53,11.05,stable,9.279010537489674e-05,5.408591399530954,94.59131581036364,9.279010537488792e-05,5.391586024529135,94.60832118536547,60.0,0.1,3,50.80000000000045
2.53,11.05,stable,9.028243193053497e-05,5.374772946361579,94.62513677120646,9.028243193052635e-05,5.35787390135137,94.64203581621669,60.0,0.1,3,50.90000000000045
2.53,11.05,stable,8.784252892439127e-05,5.341165898704904,94.65874625876614,8.784252892438285e-05,5.3243725189975235,94.67553963847352,60.0,0.1,3,51.000000000000455
2.53,11.05,stable,8.546856484514719e-05,5.307768936433165,94.69214559500196,8.5468564845139e-05,5.291080561490499,94.70883396994466,60.0,0.1,3,51.100000000000456
2.53,11.05,stable,8.315875767848918e-05,5.274580747624112,94.72533609361818,8.315875767848105e-05,5.257996721032918,94.7419201202094,60.0,0.1,3,51.20000000000046
2.53,11.05,stable,8.091137356944086e-05,5.24160002851104,94.75831906011537,8.091137356943291e-05,5.2251196979573,94.77479939066912,60.0,0.1,3,51.30000000000046
2.53,11.05,stable,7.872472552084608e-05,5.2088254834330865,94.79109579184137,7.872472552083833e-05,5.192448200676526,94.80747307459794,60.0,0.1,3,51.40000000000046
2.53,11.05,stable,7.659717212702587e-05,5.176255824785819,94.82366757804203,7.659717212701833e-05,5.159980945634571,94.83994245719329,60.0,0.1,3,51.50000000000046
2.53,11.05,stable,7.452711634165853e-05,5.143889772972078,94.85603569991156,7.452711634165116e-05,5.127716657257512,94.87220881562612,60.0,0.1,3,51.60000000000046
2.53,11.05,stable,7.251300427895795e-05,5.111726056353114,94.88820143064258,7.251300427895076e-05,5.095654067904809,94.90427341909091,60.0,0.1,3,51.700000000000465
2.53,11.05,stable,7.055332404725053e-05,5.079763411199983,94.92016603547594,7.05533240472435e-05,5.063791917820863,94.93613752885508,60.0,0.1,3,51.800000000000466
2.53,11.05,stable,6.864660461407478e-05,5.048000581645223,94.95193077175014,6.864660461406794e-05,5.032128955086832,94.96780239830854,60.0,0.1,3,51.90000000000047
2.53,11.05,stable,6.679141470195201e-05,5.016436319634795,94.98349688895048,6.679141470194533e-05,5.000663935572738,94.99926927301254,60.0,0.1,3,52.00000000000047
2.53,11.05,stable,6.498636171399891e-05,4.985069384880303,95.01486562875796,6.49863617139924e-05,4.969395622889826,95.03053939074844,60.0,0.1,3,52.10000000000047
2.53,11.05,stable,6.323009068857585e-05,4.953898544811477,95.04603822509782,6.32300906885695e-05,4.938322788343204,95.0616139815661,60.0,0.1,3,52.20000000000047
2.53,11.05,stable,6.152128328218589e-05,4.922922574528929,95.07701590418777,6.15212832821797e-05,4.907444210884736,95.092494267832,60.0,0.1,3,52.30000000000047
2.53,11.05,stable,5.9858656779861286e-05,4.89214025675717,95.10779988458603,5.985865677985524e-05,4.876758677066222,95.123181464277,60.0,0.1,3,52.400000000000475
2.53,11.05,stable,5.824096313229449e-05,4.861550381797905,95.13839137723895,5.82409631322886e-05,4.846264980992828,95.15367677804404,60.0,0.1,3,52.500000000000476
2.53,11.05,stable,5.666698801899087e-05,4.8311517474835854,95.16879158552838,5.6666988018985124e-05,4.815961924276792,95.18398140873518,60.0,0.1,3,52.60000000000048
